inner,gai,sphere,edeg,fenye,aliasing,texture,fitness
4.785909847435356e-05,0.7866195007969975,4.595495776423885e-05,4.4556370102664436e-05,0.09779072599897282,0.11538938628853053,6.201648915793834e-05,0.36463181813834344
4.785961142255231e-05,0.7866140860034494,4.5956079973121955e-05,4.455725931205121e-05,0.09767981499116121,0.11550571544712766,6.201060755399934e-05,0.3646317765032251
4.78601248779901e-05,0.7866082638763795,4.595720281838621e-05,4.4558148704322554e-05,0.09756489919307625,0.11562645672718398,6.20047269595722e-05,0.36463173179751107
4.786063883426772e-05,0.7866020330007137,4.595832628641033e-05,4.4559038281269605e-05,0.09744584357753731,0.11575174657099263,6.19988473543575e-05,0.3646316837964735
4.78611533222155e-05,0.7865953738232226,4.595945044286809e-05,4.455992804667174e-05,0.09732247103818648,0.11588178163817121,6.199296860796208e-05,0.3646316322419415
4.786166831081027e-05,0.786588319713583,4.596057521357944e-05,4.456081794618918e-05,0.09719460077564107,0.11601670935825525,6.198709105011732e-05,0.364631576862464
4.78621838752166e-05,0.7865807994207482,4.596170075726014e-05,4.456170809252844e-05,0.09706209158298611,0.11615674218952404,6.198121401663084e-05,0.3646315173741411
4.7862699985857706e-05,0.786572871796096,4.5962826976790505e-05,4.456259838648958e-05,0.09692472585971293,0.11630203888079045,6.197533805142508e-05,0.3646314534554841
4.786321670945867e-05,0.7865644809782623,4.5963954001331505e-05,4.456348892524624e-05,0.09678239038086373,0.11645276851862486,6.196946261304777e-05,0.3646313847984771
4.786373401933793e-05,0.7865556943645629,4.5965081742893634e-05,4.4564379624426196e-05,0.09663482236511486,0.11660912648666341,6.196358827225951e-05,0.36463131101965673
4.7864252081126394e-05,0.7865463010929729,4.5966210561364744e-05,4.456527073560321e-05,0.09648192180798394,0.11677142365231963,6.195771334554877e-05,0.3646312317517353
4.7864770876305045e-05,0.786536350536908,4.5967340387490684e-05,4.456616219959739e-05,0.0963234138305028,0.11693988552085632,6.195183826957384e-05,0.36463114655028334
4.786529039127223e-05,0.7865259255952525,4.5968471158054145e-05,4.4567053938304475e-05,0.09615914052859727,0.1171145870971217,6.194596354100698e-05,0.3646310550102798
4.7865810786634625e-05,0.7865148122270138,4.596960317434849e-05,4.456794618595146e-05,0.09598889071982385,0.11729595360527642,6.194008773910401e-05,0.3646309566228718
4.786633208735872e-05,0.7865029831688048,4.5970736494871256e-05,4.456883895589698e-05,0.09581243524107523,0.11748424147185375,6.193421072809958e-05,0.36463085086464
4.786685430923549e-05,0.7864904274433371,4.5971871156599567e-05,4.456973225635308e-05,0.0956295501098165,0.11767968565669107,6.192833243321117e-05,0.3646307371836309
4.786737751046116e-05,0.786477122905104,4.597300720998163e-05,4.457062610590929e-05,0.0954399881971471,0.11788255543417407,6.192245274852198e-05,0.36463061497521665
4.786790168414029e-05,0.7864631091240756,4.5974144649412454e-05,4.4571520475331085e-05,0.09524346457563189,0.11809309616165141,6.191657183230223e-05,0.36463048358232547
4.786842700311746e-05,0.7864481591976683,4.59752837713679e-05,4.457241557121827e-05,0.09503982037826052,0.11831169360924537,6.191068848011619e-05,0.36463034233332553
4.786895345960149e-05,0.786432306671947,4.59764245603609e-05,4.4573311361590585e-05,0.09482874135896222,0.11853862847686139,6.190480284794447e-05,0.3646301904608943
4.786948111740444e-05,0.7864154578322397,4.597756714305928e-05,4.457420792497253e-05,0.09460995253269752,0.11877426946438328,6.189891449419807e-05,0.36463002714497955
4.787001007404883e-05,0.7863974949998982,4.597871167175522e-05,4.457510533548423e-05,0.09438318753281018,0.11901900061734862,6.189302286179717e-05,0.3646298515105767
4.787054034631511e-05,0.7863784690846664,4.597985813928442e-05,4.457600356879483e-05,0.0941481255515021,0.11927309183366974,6.188712810755199e-05,0.3646296626240094
4.7871072047613416e-05,0.7863581727674628,4.598100676891972e-05,4.457690276296566e-05,0.09390451512342374,0.1195370018981889,6.188122934526743e-05,0.3646294594785909
4.7871605204053135e-05,0.7863366594355298,4.598215756250317e-05,4.457780289193316e-05,0.09365199171603746,0.11981104195605483,6.187532671944266e-05,0.3646292409763473
4.787213995210828e-05,0.7863136878020883,4.598331076821648e-05,4.4578704115471175e-05,0.09339025399094315,0.12009575463281696,6.186941931578483e-05,0.36462900591629765
4.787267630642111e-05,0.7862892823084698,4.598446642014067e-05,4.457960642683095e-05,0.09311898392381554,0.12039143351146112,6.18635071001703e-05,0.364628753079536
4.787321438739068e-05,0.7862632445361031,4.598562472440785e-05,4.458050992601065e-05,0.09283784512954281,0.12069861339597004,6.185758934631982e-05,0.3646284810823646
4.787375422948867e-05,0.7862355959843259,4.598678571295626e-05,4.4581414617548227e-05,0.09254641776263059,0.12101769263250119,6.185166598235234e-05,0.3646281884358411
4.787429597179613e-05,0.7862061108521798,4.598794962613383e-05,4.4582320648294925e-05,0.09224438829007442,0.12134921055527412,6.184573622539541e-05,0.3646278735748377
4.7874839695378316e-05,0.7861746966271732,4.5989116602553753e-05,4.4583228065035725e-05,0.0919313621636091,0.12169365422520043,6.183979965425655e-05,0.3646275347915153
4.78753855053129e-05,0.7861412308850405,4.599028679175581e-05,4.458413695206873e-05,0.09160692792727405,0.12205155752265923,6.183385577711763e-05,0.36462717023362823
4.787593353395035e-05,0.7861054380969286,4.599146041916738e-05,4.4585047417789036e-05,0.09127068016462721,0.12242360139331822,6.18279037551535e-05,0.36462677787163755
4.787648381901497e-05,0.7860673701014597,4.599263757431746e-05,4.4585959490274485e-05,0.09092217747291112,0.1228101754013234,6.182194342230765e-05,0.3646263556228674
4.7877036517646216e-05,0.7860267440640852,4.599381847958762e-05,4.458687328492058e-05,0.09056096720077456,0.12321201503294396,6.181597391400454e-05,0.3646259011175152
4.7877591771538106e-05,0.7859833342826865,4.5995003381876406e-05,4.458778893688571e-05,0.09018665072657453,0.12362974461215107,6.180999449760641e-05,0.36462541191407366
4.7878149678162806e-05,0.7859370399168275,4.599619244515684e-05,4.458870650653969e-05,0.08979871101423949,0.12406398201571404,6.180400458911174e-05,0.3646248853083859
4.787871039095811e-05,0.7858875624522685,4.5997385931539324e-05,4.4589626117231856e-05,0.08939670030174444,0.12451547352021292,6.179800333436134e-05,0.3646243184159834
4.787927405516697e-05,0.7858346634174651,4.5998584083343095e-05,4.459054790096821e-05,0.08898008396002383,0.12498499222656585,6.179198990575835e-05,0.36462370806240135
4.7879840816783745e-05,0.7857781314717995,4.599978712648533e-05,4.459147195845927e-05,0.08854836283591848,0.1254732486288442,6.178596353610993e-05,0.3646230509195337
4.788041083583497e-05,0.785717709585986,4.6000995332318356e-05,4.4592398406711704e-05,0.08810095341016155,0.12598108327596658,6.17799233111313e-05,0.3646223432834083
4.788098429409071e-05,0.7856530840850422,4.6002208996262785e-05,4.4593327392160296e-05,0.08763736670857111,0.12650929881747128,6.177386823299093e-05,0.36462158131346584
4.7881561340480654e-05,0.7855840682392059,4.6003428387790884e-05,4.4594259028965744e-05,0.0871569881303277,0.1270586965843478,6.17677973615039e-05,0.3646207607756846
4.788214222926777e-05,0.785510043956364,4.600465389457123e-05,4.459519351027097e-05,0.08665929025736696,0.12763042208719805,6.176170943699012e-05,0.3646198770525796
4.788272709136441e-05,0.7854309685168916,4.600588578220363e-05,4.4596130947803915e-05,0.08614355863702505,0.1282252324987772,6.17556034848285e-05,0.36461892521026035
4.788331617451646e-05,0.7853463521743864,4.6007124449068586e-05,4.459707153504198e-05,0.08560926184955217,0.12884414898575214,6.174947815076163e-05,0.3646179000442986
4.7883909725243096e-05,0.7852557278878051,4.600837029127349e-05,4.4598015457897375e-05,0.08505569656107469,0.1294883419235381,6.174333210785498e-05,0.3646167956872559
4.7884507974788736e-05,0.7851586659353673,4.600962371836711e-05,4.459896289744667e-05,0.08448228229036157,0.13015882151574462,6.17371639359432e-05,0.3646156061284286
4.788511121840234e-05,0.7850546535938456,4.601088517633707e-05,4.459991406589602e-05,0.08388825788475794,0.13085686163878918,6.173097214662929e-05,0.3646143245291029
4.7885719697662e-05,0.7849432363239515,4.6012155130922084e-05,4.460086917118051e-05,0.0832729296723571,0.13158361050463213,6.172475505956825e-05,0.3646129437519028
4.7886333748017045e-05,0.7848238333615244,4.601343408451134e-05,4.4601828446311405e-05,0.08263564784149374,0.13234029868977204,6.171851093100326e-05,0.3646114561832942
4.788695368577048e-05,0.7846958570871556,4.6014722596813396e-05,4.460279214302466e-05,0.08197561210088991,0.13312831410564188,6.171223788697159e-05,0.3646098533436644
4.7887579853219345e-05,0.7845586112474151,4.6016021239708934e-05,4.460376051449336e-05,0.08129208143012298,0.1339490940269646,6.170593388989733e-05,0.3646081262220183
4.788821262977345e-05,0.7844114454103648,4.601733064808682e-05,4.4604733851291063e-05,0.08058431521025432,0.13480402950548315,6.169959676864444e-05,0.3646062652259205
4.7888852427068005e-05,0.7842535516303712,4.601865149870779e-05,4.460571245644291e-05,0.07985154002080856,0.13569470190825916,6.169322417888399e-05,0.364604259903585
4.7889499677692664e-05,0.7840841281430098,4.601998452842517e-05,4.4606696669188856e-05,0.0790929047099725,0.13662276415252744,6.16868136151102e-05,0.36460209888126616
4.789015484990355e-05,0.7839024166405293,4.6021330521700414e-05,4.460768683262224e-05,0.07830760789211713,0.1375897759328689,6.168036228037411e-05,0.36459977017103834
4.7890818462004494e-05,0.7837073714977958,4.6022690321895513e-05,4.460868332356108e-05,0.07749485732708458,0.13859757511573562,6.167386727644748e-05,0.3645972607546072
4.7891491072950126e-05,0.7834981015607654,4.602406486552058e-05,4.460968655202286e-05,0.07665371519077713,0.1396479906806266,6.166732534036304e-05,0.36459455641889954
4.789217329949936e-05,0.7832733829771376,4.6025455175574465e-05,4.461069698828683e-05,0.07578344276696804,0.14074298519727188,6.166073315917736e-05,0.36459164229421737
4.7892865801319034e-05,0.7830321389924503,4.602686233967382e-05,4.461171509552523e-05,0.07488314381091435,0.14188453166651263,6.165408688618614e-05,0.3645885021389285
4.789356929147774e-05,0.7827730144418698,4.602828752900183e-05,4.461274140892993e-05,0.07395197758988856,0.14307482598744886,6.164738256343564e-05,0.36458511853026876
4.7894284566991566e-05,0.7824948104561851,4.60297320477579e-05,4.4613776484687415e-05,0.0729890302302255,0.14431598090483583,6.164061565419108e-05,0.3645814727561163
4.78950124922237e-05,0.7821959640899635,4.603119732701812e-05,4.461482096258171e-05,0.0719934716710721,0.14561038942673735,6.163378144523286e-05,0.36457754478637117
4.7895754033130166e-05,0.7818751663734689,4.603268495646315e-05,4.461587553025394e-05,0.07096438142732776,0.1469602810102385,6.16268744450381e-05,0.3645733131529025
4.789651022788575e-05,0.7815304941775183,4.6034196624705104e-05,4.461694093716933e-05,0.06990102113720684,0.1483683171482481,6.161988923705197e-05,0.3645687550480569
4.789728225794739e-05,0.7811602333408023,4.6035734207738344e-05,4.461801799594851e-05,0.06880248206472733,0.14983712074053349,6.161281947529191e-05,0.3645638456831418
4.7898071408789724e-05,0.7807626443133143,4.6037299835503485e-05,4.461910763651816e-05,0.06766790503937317,0.15136929051035586,6.160565807587867e-05,0.364558558790212
4.789887912831738e-05,0.7803355862992395,4.603889581530653e-05,4.4620210867555835e-05,0.06649655708434817,0.1529677002329275,6.159839767376129e-05,0.3645528665099799
4.789970703697156e-05,0.7798770029004479,4.6040524732737445e-05,4.462132883446991e-05,0.06528763986890697,0.154635204640235,6.159102980574835e-05,0.36454673897313866
4.790055693888178e-05,0.7793845202855593,4.604218945087508e-05,4.462246275904677e-05,0.06404045768363362,0.15637487327620303,6.158354545530286e-05,0.3645401445289944
4.7901430848595476e-05,0.7788557471364004,4.604389317848622e-05,4.462361405474963e-05,0.06275430884778699,0.15818979914335887,6.157593437191737e-05,0.36453304946939347
4.790233108441355e-05,0.7782881269315339,4.6045639535250404e-05,4.462478428638952e-05,0.06142854791770459,0.1600831842105987,6.156818525671767e-05,0.3645254180655546
4.790517980436546e-05,0.7793461402890983,4.6050864522903604e-05,4.4628264772792524e-05,0.059433038482163816,0.1610206900289803,6.154689065775455e-05,0.3645161763096459
4.792306825943939e-05,0.7858484246158235,4.6089040709325754e-05,4.465291989909974e-05,0.029763687630255293,0.1841878640159634,6.13587090875757e-05,0.36438281585837506
4.792421550955938e-05,0.7822758471827052,4.609033898954867e-05,4.46538742813928e-05,0.029765660152705264,0.1877584660872233,6.135814858576598e-05,0.3643500685059998
4.793317052882472e-05,0.7546496542113519,4.6100637767250804e-05,4.4661316385147374e-05,0.029565133776141242,0.21558516477672418,6.135211110148265e-05,0.3642295029325082
4.797951927432828e-05,0.7329562796637761,4.617567124500224e-05,4.4699872463538095e-05,0.0017339723228748764,0.26510978938007235,6.110357029230614e-05,0.36374911483103156
4.798472987604606e-05,0.7252552037525848,4.618177270143314e-05,4.470342124760308e-05,0.0017291047793628975,0.2728157227298985,6.109881432864476e-05,0.36373842852032745
4.894508234881216e-05,0.7216968455353505,4.737618053901655e-05,4.5307562496522076e-05,0.00022906514785943312,0.2778729484932851,5.951199812988526e-05,0.3637032613690184
4.894508234881216e-05,0.7216968455353505,4.737618053901655e-05,4.5307562496522076e-05,0.00022906514785943312,0.2778729484932851,5.951199812988526e-05,0.3637032613690184
1.3686013715732188e-05,0.7212991419104247,1.4767634990293016e-05,1.0955533718884564e-05,7.392132962113083e-05,0.2785850712787926,2.4562987385163106e-06,0.3636803352914193
1.3686013715732188e-05,0.7212991419104247,1.4767634990293016e-05,1.0955533718884564e-05,7.392132962113083e-05,0.2785850712787926,2.4562987385163106e-06,0.3636803352914193
